id,text,meta,annotation_approver,labels,section
15616,Deliveroo retira su recurso judicial en Valencia y asume que el 'rider' que denunció era falso autónomo,{},,"[[65, 70, 'ENG']]",economy
15619,Vertele mejora su posición en el Top 100 de Twitter,{},,"[[33, 36, 'ENG']]",tv
15631,Cómo utilizar el 'big data' de los móviles para resolver los atascos en Madrid,{},,"[[18, 26, 'ENG']]",technology
15637,El clan venezolano de los Capriles aprovecha el boom de las socimis en España con viviendas y oficinas,{},,"[[48, 52, 'ENG']]",economy
15641,El expediente de una falsa autónoma en una empresa de 'free tours' saca a la luz los abusos laborales en el sector,{},,"[[55, 65, 'ENG']]",economy
15663,"Las virtudes de la cerveza lager, el estilo más refrescante del verano",{},,"[[27, 32, 'ENG']]",lifestyle
15669,El superéxito más bestia y 'gore' de los minijuegos 'online' da el salto al móvil,{},,"[[28, 32, 'ENG'], [53, 59, 'ENG']]",technology
15679,El spin-off de 'The Good Wife' ya tiene nombre,{},,"[[3, 11, 'ENG']]",tv
15684,La UE y EE UU perfilan el foro de regulación del TTIP que dará más voz a los 'lobbies' empresariales,{},,"[[78, 85, 'ENG']]",economy
15686,"Las 'riders' de la limpieza: precarizadas, sin contrato y cargando su propia lejía",{},,"[[5, 11, 'ENG']]",economy
15700,"Amparito, la girl band sin formación musical que anima Malasaña",{},,"[[13, 22, 'ENG']]",music
15724,Anatomía de un 'meme': por qué se meten en nuestra cabeza y nos roban el corazón,{},,"[[16, 20, 'ENG']]",technology
15766,"The Lumineers, mucho más que un single",{},admin,"[[32, 38, 'ENG']]",music
15777,"Los sindicatos de Amazon convocan huelga en San Fernando en el Black Friday, puente de Constitución y Navidad",{},admin,"[[63, 75, 'ENG']]",economy
15794,Catering de avión: un reto de altos vuelos,{},,"[[0, 8, 'ENG']]",lifestyle
15796,"""Todo era impenetrable"": la herencia digital de un 'hacker' y el drama de su viuda",{},,"[[52, 58, 'ENG']]",technology
15863,"TNT lanza el primer clip de ""Vota Juan"", su comedia política con Javier Cámara",{},admin,"[[20, 24, 'ENG']]",tv
15873,Nuestra mente juega en contra para enfrentarse a los 'deepfakes',{},,"[[54, 63, 'ENG']]",opinion
15893,Después del sol: ¿me aplico 'after sun' o una simple crema hidratante?,{},,"[[29, 38, 'ENG']]",lifestyle
15896,De la Antigua Grecia a tu bolsillo: historia de los avances tecnológicos que hacen posible tu 'smartphone',{},,"[[95, 105, 'ENG']]",technology
15908,Cocina tu propio 'dutch baby pancake' de arándanos,{},,"[[18, 36, 'ENG']]",lifestyle
15918,Los 'minions' son el 'meme' perfecto y estas pruebas lo demuestran,{},,"[[22, 26, 'ENG'], [5, 12, 'ENG']]",technology
15927,"La AIReF alerta de que la deuda podría alcanzar el 132,2% del PIB en 2048 cuando se jubile el ""baby boom""",{},,"[[95, 104, 'ENG']]",economy
15928,El lobby del azúcar consigue su objetivo al frenar el impuesto sobre los refrescos,{},,"[[3, 8, 'ENG']]",economy
15957,"¿Cómo se estudian mil millones de estrellas? Astroestadística, el 'big data' del espacio",{},,"[[67, 75, 'ENG']]",technology
15995,Memoria 'flash': un chute de eficiencia que no acaba de llegar a las empresas,{},,"[[9, 14, 'ENG']]",technology
16007,"Ya hay fecha de estreno del nuevo talkshow, con Ana García Lozano, para las tardes de La 1",{},,"[[34, 42, 'ENG']]",tv
16014,Cuando la tecnología llega al Bronx: ¿de barrio marginal a hervidero de 'startups'?,{},,"[[73, 81, 'ENG']]",technology
16018,"Subastas de arte online, entre el lujo de siempre y los preciados gifs de Tumblr",{},,"[[17, 23, 'ENG'], [66, 70, 'ENG']]",technology
16025,Los hackers dan el pelotazo con tus redes sociales,{},,"[[4, 11, 'ENG']]",technology
16037,Google Maps nos está volviendo idiotas: cómo las 'apps' han arruinado el GPS,{},,"[[50, 54, 'ENG']]",technology
16054,La estafa del prisionero español: así nació el 'spam' en pleno siglo XIX,{},,"[[48, 52, 'ENG']]",technology
16073,"Las 'Big four' se lavan las manos con la crisis financiera: ""En lugar de buscar culpables sería más inteligente mirar hacia delante""",{},,"[[5, 13, 'ENG']]",economy
16094,"Todo sobre bitcoin: dónde estamos, de dónde venimos y a dónde vamos ahora",{},,"[[11, 18, 'ENG']]",technology
16104,Atrévete con este pollo satay con salsa picante de cacahuete: rápido y sencillo,{},,"[[24, 29, 'OTHER']]",lifestyle
16151,El win-win de Sánchez,{},,"[[3, 10, 'ENG']]",opinion
16176,"Así es el nuevo Órbita Laika de TVE, un ""science show"" presentado por un matemático monologuista",{},,"[[41, 53, 'ENG']]",tv
16187,Cinco claves por las que los 'riders' de Deliveroo son falsos autónomos,{},,"[[30, 36, 'ENG']]",economy
16234,'Malware' que aprende y evoluciona: la inteligencia artificial llega al cibercrimen,{},,"[[1, 8, 'ENG']]",technology
16268,"Apple separa a ricos y pobres con los 'animojis', un lujo exclusivo de iPhone X",{},,"[[39, 47, 'ENG']]",technology
16295,Desde China con amor: el 'top manta' salta a internet,{},,"[[26, 29, 'ENG']]",lifestyle
16323,"Deafheaven, 'hardcore' en busca de la sorpresa",{},,"[[13, 21, 'ENG']]",music
16327,Drones y millenials: cinco cosas chocantes del programa económico del PP,{},admin,"[[9, 19, 'ENG']]",economy
16330,"Los bots, la segmentación ideológica y la encriptación crean la tormenta perfecta para la manipulación electoral en Internet",{},,"[[4, 8, 'ENG']]",technology
16340,Varry Brava y el primer café (con bonus track),{},,"[[34, 45, 'ENG']]",music
16359,"Jenni Rivera, coach de ‘La Voz’ en México, fallece en un accidente aéreo",{},,"[[14, 19, 'ENG']]",tv
16380,"Las 'startups' aprietan a los bancos, pero el dinero sigue en manos de los hombres",{},,"[[5, 13, 'ENG']]",technology
16382,El internet de las cosas será 'mainstream' en 2020,{},,"[[31, 41, 'ENG']]",technology
16389,"El lobby financiero gasta 73 millones de euros en bloquear la 'Tasa Tobin', según Oxfam",{},,"[[3, 8, 'ENG']]",economy
16399,"""Masterchef"" en TVE: casting masivo, variopinto y menú para ricos y pobres",{},,"[[21, 28, 'ENG']]",tv
16401,Protección de Datos abre una investigación a la app de La Liga por utilizar el micrófono de sus usuarios,{},,"[[48, 51, 'ENG']]",technology
16413,"Los trabajadores de telemarketing hablan: ""Muchas horas, muy poco descanso, y sin días libres""",{},,"[[20, 33, 'ENG']]",economy
16414,Llega a España una copia de la startup de alineadores dentales baratos que odian los dentistas,{},,"[[31, 38, 'ENG']]",economy
16416,Una start-up te baja el alquiler en Berlín si tu casero te pide demasiado,{},,"[[4, 12, 'ENG']]",economy
16422,"Ethereum, la criptomoneda de un 'hacker' de 20 años que aspira a desbancar a Bitcoin",{},,"[[33, 39, 'ENG']]",technology
16432,"MTV abre casting en Gandía para su ""Jersey Shore"" a la española",{},,"[[9, 16, 'ENG']]",tv
16435,Solidarios pero machistas: ¿por qué el 'software' libre no escucha a las mujeres?,{},,"[[40, 48, 'ENG']]",technology
16466,"""Si tienes más de 45 y buscas trabajo en una 'startup', no vas a encontrar""",{},,"[[46, 53, 'ENG']]",technology
16467,Midorexia: ¿es un trastorno que las personas adultas quieran parecer adolescentes?,{},,"[[0, 9, 'ENG']]",lifestyle
16476,¡Regalamos palos de selfie de la película 'Ouija'!,{},,"[[20, 26, 'ENG']]",tv
16492,"'Unboxing', el lucrativo y surrealista negocio de desempaquetar productos delante de una cámara",{},,"[[1, 9, 'ENG']]",technology
16512,El 'rebranding' del PP vasco,{},,"[[4, 14, 'ENG']]",opinion
16521,Jason Momoa a baila una haka con el luchador neozelandés Mark Hunt,{},,"[[24, 28, 'OTHER']]",tv
16523,La 'smart home' robotizada y feminista que nos librará de las tareas domésticas,{},,"[[4, 14, 'ENG']]",technology
16531,'La libertad tiene un precio' en el nuevo teaser de 'Vis a Vis',{},,"[[42, 48, 'ENG']]",tv
16533,Blues de Navidad: qué es y cómo combatirlo,{},,"[[0, 6, 'ENG']]",lifestyle
6221,"Los datos de 200.000 sociedades offshore de los Papeles de Panamá, públicos en la web",{},,"[[32, 40, 'ENG']]",economy
